# nB[fm-3], eps[MeVfm-3], p[MeVfm-3], M*_p[MeV], M*_n[MeV], chempo_p[MeV], chempo_n[MeV], xp[], kF_p[MeV], kF_n[MeV], gamma_fixYp[], dchempo_delta_dYp[MeV]
0.69 785.7597499 217.2254301 450.7585976 149.4089996 1142.414722 1453.60171 0.191969852 311.1865687 502.4417144 2.099875099 -1117.26867
0.695 793.0393522 220.4351121 446.6560342 148.6133565 1145.77082 1458.236639 0.1929481381 312.4654014 503.4490818 2.092627493 -1117.34922
0.7 800.3420913 223.6574999 442.5763733 147.8274327 1149.117439 1462.856559 0.1939214475 313.7387041 504.4505567 2.085553134 -1118.199378
0.705 807.6678936 226.8928004 438.5231811 147.0509453 1152.455846 1467.461977 0.194888305 315.0057167 505.446532 2.078647943 -1119.796729
0.71 815.0166878 230.141225 434.4998723 146.2836264 1155.78727 1472.053398 0.1958472983 316.2657152 506.4373897 2.071907595 -1122.116562
0.715 822.3884051 233.4029853 430.5096859 145.5252238 1159.112887 1476.631315 0.1967970878 317.5180168 507.423499 2.065327534 -1125.132141
0.72 829.7829792 236.6782904 426.5556644 144.7755001 1162.433814 1481.196208 0.1977364153 318.7619841 508.4052138 2.058903014 -1128.814986
0.725 837.2003462 239.9673432 422.6406377 144.0342325 1165.751101 1485.748537 0.1986641104 319.997028 509.3828713 2.052629121 -1133.135167
0.73 844.6404444 243.2703384 418.7672098 143.3012122 1169.065726 1490.288744 0.1995790962 321.2226107 510.3567906 2.046500812 -1138.061607
0.735 852.1032141 246.5874597 414.9377508 142.5762436 1172.378592 1494.817243 0.2004803922 322.4382468 511.3272715 2.040512948 -1143.562368
0.74 859.588598 249.9188778 411.1543917 141.8591441 1175.69052 1499.334427 0.2013671167 323.6435037 512.2945939 2.034660329 -1149.604944
0.745 867.0965402 253.264749 407.4190231 141.1497427 1179.002253 1503.840657 0.2022384872 324.8380019 513.2590172 2.028937725 -1156.156527
0.75 874.6269868 256.6252136 403.7332973 140.4478799 1182.314453 1508.336267 0.2030938192 326.0214142 514.2207804 2.023339909 -1163.184263
0.755 882.1798856 260.0003954 400.0986326 139.7534064 1185.627701 1512.821564 0.2039325248 327.1934639 515.1801023 2.01786169 -1170.655489
0.76 889.7551857 263.3904009 396.5162208 139.0661826 1188.942504 1517.296825 0.204754109 328.3539232 516.1371812 2.012497936 -1178.537939
0.765 897.3528376 266.7953188 392.987036 138.3860775 1192.259289 1521.762296 0.205558166 329.5026109 517.0921964 2.007243603 -1186.799938
0.77 904.9727928 270.2152203 389.5118457 137.7129683 1195.578414 1526.218199 0.2063443753 330.6393895 518.0453083 2.002093757 -1195.410558
0.775 912.6150039 273.6501593 386.0912225 137.0467396 1198.90017 1530.664727 0.2071124956 331.7641628 518.9966592 1.997043591 -1204.339763
0.78 920.2794247 277.1001727 382.7255567 136.3872823 1202.224783 1535.102048 0.2078623606 332.8768728 519.9463747 1.992088448 -1213.558522
